fact_key,time_key,workout_key,nutrition_key,user_id,total_steps,total_calories,very_active_minutes,sedentary_minutes,resting_heart_rate,sleep_duration_min,workout_type,protein_g,carbs_g,fat_g,nutrition_calories,is_high_protein,is_poultry,is_vegetarian,full_date,pca_1,pca_2,pca_3,pca_4,pca_5,cluster,recovery_ready,recovery_ready_next
1721,6,471,6,1927972279,0,2063,0,1440,62.78843159065629,98,Exercise 5,13.06,156.17000000000002,16.72,827.4000000000001,False,False,True,2016-04-17,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1722,6,3191,6,1927972279,0,2063,0,1440,62.78843159065629,591,Exercise 10,13.06,156.17000000000002,16.72,827.4000000000001,False,False,True,2016-04-17,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1723,6,396,6,1927972279,0,2063,0,1440,62.78843159065629,350,Exercise 7,13.06,156.17000000000002,16.72,827.4000000000001,False,False,True,2016-04-17,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1724,6,1556,6,1927972279,0,2063,0,1440,62.78843159065629,549,Exercise 1,13.06,156.17000000000002,16.72,827.4000000000001,False,False,True,2016-04-17,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1725,6,2309,6,1927972279,0,2063,0,1440,62.78843159065629,336,Exercise 7,13.06,156.17000000000002,16.72,827.4000000000001,False,False,True,2016-04-17,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1726,6,805,6,1927972279,0,2063,0,1440,62.78843159065629,427,Exercise 4,13.06,156.17000000000002,16.72,827.4000000000001,False,False,True,2016-04-17,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1727,6,934,6,1927972279,0,2063,0,1440,62.78843159065629,525,Exercise 9,13.06,156.17000000000002,16.72,827.4000000000001,False,False,True,2016-04-17,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1728,7,1280,7,1927972279,244,2111,0,1423,62.78843159065629,500,Exercise 4,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1729,7,1758,7,1927972279,244,2111,0,1423,62.78843159065629,412,Exercise 4,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1730,7,905,7,1927972279,244,2111,0,1423,62.78843159065629,515,Exercise 10,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1731,7,3298,7,1927972279,244,2111,0,1423,62.78843159065629,99,Exercise 7,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1732,7,1077,7,1927972279,244,2111,0,1423,62.78843159065629,293,Exercise 2,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1733,7,2988,7,1927972279,244,2111,0,1423,62.78843159065629,520,Exercise 10,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1734,7,1891,7,1927972279,244,2111,0,1423,62.78843159065629,527,Exercise 6,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1735,7,1524,7,1927972279,244,2111,0,1423,62.78843159065629,493,Exercise 1,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1736,7,3578,7,1927972279,244,2111,0,1423,62.78843159065629,442,Exercise 8,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1737,7,2902,7,1927972279,244,2111,0,1423,62.78843159065629,398,Exercise 1,44.93,57.540000000000006,45.3,817.5799999999999,False,True,False,2016-04-18,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1738,8,1388,8,1927972279,0,2063,0,1440,62.78843159065629,304,Exercise 6,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1739,8,1304,8,1927972279,0,2063,0,1440,62.78843159065629,498,Exercise 8,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1740,8,593,8,1927972279,0,2063,0,1440,62.78843159065629,465,Exercise 1,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1741,8,2762,8,1927972279,0,2063,0,1440,62.78843159065629,219,Exercise 7,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1742,8,3230,8,1927972279,0,2063,0,1440,62.78843159065629,461,Exercise 6,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1743,8,2680,8,1927972279,0,2063,0,1440,62.78843159065629,329,Exercise 9,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1744,8,2107,8,1927972279,0,2063,0,1440,62.78843159065629,388,Exercise 6,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1745,8,3799,8,1927972279,0,2063,0,1440,62.78843159065629,457,Exercise 1,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1746,8,128,8,1927972279,0,2063,0,1440,62.78843159065629,357,Exercise 10,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1747,8,736,8,1927972279,0,2063,0,1440,62.78843159065629,449,Exercise 1,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1748,8,2769,8,1927972279,0,2063,0,1440,62.78843159065629,465,Exercise 2,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1749,8,3187,8,1927972279,0,2063,0,1440,62.78843159065629,476,Exercise 4,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1750,8,3281,8,1927972279,0,2063,0,1440,62.78843159065629,472,Exercise 2,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1751,8,2574,8,1927972279,0,2063,0,1440,62.78843159065629,387,Exercise 9,35.480000000000004,36.15,144.06,1583.06,False,False,True,2016-04-19,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1752,9,521,9,1927972279,0,2063,0,1440,62.78843159065629,360,Exercise 3,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1753,9,2600,9,1927972279,0,2063,0,1440,62.78843159065629,461,Exercise 2,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1754,9,237,9,1927972279,0,2063,0,1440,62.78843159065629,152,Exercise 1,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1755,9,1305,9,1927972279,0,2063,0,1440,62.78843159065629,523,Exercise 5,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1756,9,3431,9,1927972279,0,2063,0,1440,62.78843159065629,421,Exercise 9,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1757,9,3273,9,1927972279,0,2063,0,1440,62.78843159065629,439,Exercise 8,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1758,9,1782,9,1927972279,0,2063,0,1440,62.78843159065629,454,Exercise 7,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1759,9,1302,9,1927972279,0,2063,0,1440,62.78843159065629,658,Exercise 6,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1760,9,3307,9,1927972279,0,2063,0,1440,62.78843159065629,447,Exercise 8,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1761,9,2542,9,1927972279,0,2063,0,1440,62.78843159065629,474,Exercise 6,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1762,9,2052,9,1927972279,0,2063,0,1440,62.78843159065629,418,Exercise 1,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1763,9,2714,9,1927972279,0,2063,0,1440,62.78843159065629,492,Exercise 4,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1764,9,442,9,1927972279,0,2063,0,1440,62.78843159065629,486,Exercise 3,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1765,9,2077,9,1927972279,0,2063,0,1440,62.78843159065629,381,Exercise 3,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1766,9,3181,9,1927972279,0,2063,0,1440,62.78843159065629,528,Exercise 3,16.880000000000003,65.82,19.59,507.11,False,False,True,2016-04-20,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1767,10,2658,10,1927972279,0,2064,0,1440,62.78843159065629,325,Exercise 4,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1768,10,3799,10,1927972279,0,2064,0,1440,62.78843159065629,477,Exercise 1,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1769,10,805,10,1927972279,0,2064,0,1440,62.78843159065629,460,Exercise 4,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1770,10,75,10,1927972279,0,2064,0,1440,62.78843159065629,332,Exercise 6,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1771,10,2886,10,1927972279,0,2064,0,1440,62.78843159065629,59,Exercise 2,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1772,10,3218,10,1927972279,0,2064,0,1440,62.78843159065629,442,Exercise 3,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1773,10,2176,10,1927972279,0,2064,0,1440,62.78843159065629,436,Exercise 9,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1774,10,2090,10,1927972279,0,2064,0,1440,62.78843159065629,126,Exercise 10,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1775,10,1380,10,1927972279,0,2064,0,1440,62.78843159065629,425,Exercise 2,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1776,10,41,10,1927972279,0,2064,0,1440,62.78843159065629,399,Exercise 3,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1777,10,2982,10,1927972279,0,2064,0,1440,62.78843159065629,414,Exercise 3,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1778,10,2082,10,1927972279,0,2064,0,1440,62.78843159065629,508,Exercise 1,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1779,10,3089,10,1927972279,0,2064,0,1440,62.78843159065629,451,Exercise 6,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1780,10,1701,10,1927972279,0,2064,0,1440,62.78843159065629,390,Exercise 8,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1781,10,3225,10,1927972279,0,2064,0,1440,62.78843159065629,396,Exercise 5,20.83,104.44,17.349999999999998,657.23,False,False,True,2016-04-21,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1782,11,3046,11,1927972279,149,2093,0,1430,62.78843159065629,520,Exercise 10,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1783,11,1402,11,1927972279,149,2093,0,1430,62.78843159065629,405,Exercise 2,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1784,11,588,11,1927972279,149,2093,0,1430,62.78843159065629,355,Exercise 3,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1785,11,1623,11,1927972279,149,2093,0,1430,62.78843159065629,533,Exercise 9,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1786,11,3701,11,1927972279,149,2093,0,1430,62.78843159065629,82,Exercise 2,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1787,11,342,11,1927972279,149,2093,0,1430,62.78843159065629,388,Exercise 3,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1788,11,2075,11,1927972279,149,2093,0,1430,62.78843159065629,322,Exercise 7,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1789,11,3359,11,1927972279,149,2093,0,1430,62.78843159065629,338,Exercise 3,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1790,11,646,11,1927972279,149,2093,0,1430,62.78843159065629,480,Exercise 5,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1791,11,731,11,1927972279,149,2093,0,1430,62.78843159065629,425,Exercise 2,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1792,11,168,11,1927972279,149,2093,0,1430,62.78843159065629,428,Exercise 10,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1793,11,610,11,1927972279,149,2093,0,1430,62.78843159065629,441,Exercise 1,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1794,11,2316,11,1927972279,149,2093,0,1430,62.78843159065629,391,Exercise 9,16.619999999999997,110.2,11.27,608.71,False,False,True,2016-04-22,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1795,12,1773,12,1927972279,2945,2499,0,1295,62.78843159065629,361,Exercise 10,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1796,12,2041,12,1927972279,2945,2499,0,1295,62.78843159065629,522,Exercise 9,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1797,12,2869,12,1927972279,2945,2499,0,1295,62.78843159065629,61,Exercise 9,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1798,12,455,12,1927972279,2945,2499,0,1295,62.78843159065629,374,Exercise 4,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1799,12,2954,12,1927972279,2945,2499,0,1295,62.78843159065629,235,Exercise 2,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1800,12,1709,12,1927972279,2945,2499,0,1295,62.78843159065629,692,Exercise 7,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1801,12,3473,12,1927972279,2945,2499,0,1295,62.78843159065629,478,Exercise 2,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1802,12,2970,12,1927972279,2945,2499,0,1295,62.78843159065629,465,Exercise 10,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1803,12,3029,12,1927972279,2945,2499,0,1295,62.78843159065629,631,Exercise 9,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1804,12,3548,12,1927972279,2945,2499,0,1295,62.78843159065629,384,Exercise 6,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1805,12,702,12,1927972279,2945,2499,0,1295,62.78843159065629,492,Exercise 2,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1806,12,2682,12,1927972279,2945,2499,0,1295,62.78843159065629,528,Exercise 2,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1807,12,3630,12,1927972279,2945,2499,0,1295,62.78843159065629,331,Exercise 9,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1808,12,1600,12,1927972279,2945,2499,0,1295,62.78843159065629,565,Exercise 9,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1809,12,130,12,1927972279,2945,2499,0,1295,62.78843159065629,339,Exercise 5,19.01,57.68,37.52,644.4399999999999,False,False,True,2016-04-23,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1810,13,3068,13,1927972279,2090,2324,1,1358,62.78843159065629,430,Exercise 1,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1811,13,1846,13,1927972279,2090,2324,1,1358,62.78843159065629,555,Exercise 3,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1812,13,1387,13,1927972279,2090,2324,1,1358,62.78843159065629,442,Exercise 1,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1813,13,3777,13,1927972279,2090,2324,1,1358,62.78843159065629,310,Exercise 7,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1814,13,2867,13,1927972279,2090,2324,1,1358,62.78843159065629,467,Exercise 2,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1815,13,693,13,1927972279,2090,2324,1,1358,62.78843159065629,552,Exercise 3,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1816,13,3364,13,1927972279,2090,2324,1,1358,62.78843159065629,480,Exercise 10,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1817,13,1395,13,1927972279,2090,2324,1,1358,62.78843159065629,553,Exercise 10,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1818,13,794,13,1927972279,2090,2324,1,1358,62.78843159065629,543,Exercise 6,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1819,13,29,13,1927972279,2090,2324,1,1358,62.78843159065629,353,Exercise 8,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1820,13,149,13,1927972279,2090,2324,1,1358,62.78843159065629,511,Exercise 9,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1821,13,3851,13,1927972279,2090,2324,1,1358,62.78843159065629,681,Exercise 2,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
1822,13,1320,13,1927972279,2090,2324,1,1358,62.78843159065629,458,Exercise 2,29.76,139.04,99.66,1572.14,False,False,True,2016-04-24,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1823,14,2059,14,1927972279,152,2100,0,1303,62.78843159065629,277,Exercise 7,71.34,31.09,63.38000000000001,980.14,False,True,False,2016-04-25,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
1824,14,3584,14,1927972279,152,2100,0,1303,62.78843159065629,506,Exercise 9,71.34,31.09,63.38000000000001,980.14,False,True,False,2016-04-25,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
1825,14,2724,14,1927972279,152,2100,0,1303,62.78843159065629,433,Exercise 5,71.34,31.09,63.38000000000001,980.14,False,True,False,2016-04-25,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
1826,14,1137,14,1927972279,152,2100,0,1303,62.78843159065629,262,Exercise 4,71.34,31.09,63.38000000000001,980.14,False,True,False,2016-04-25,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
